Date,User,Tweets
2020-08-25 16:46:27+00:00,ImranKhanPTI,the opposition ldrs have become desperate to save their corrupt money by trying to prevent parliament from functioning; by seeking to undermine govt's effective Covid 19 strategy - a recognised global success story - &amp; now by trying to sabotage Pak efforts to exit FATF grey list.
2020-08-25 16:46:27+00:00,ImranKhanPTI,"Today in Senate the opposition defeated 2 critical FATF-related bills: Anti Money Laundering &amp; ICT Waqf bills. From day one I have maintained that the self-serving interests of the opposition leaders &amp; the country's interests are divergent. As accountability noose has tightened,"
2020-08-24 04:58:07+00:00,ImranKhanPTI,"This strong turnaround is a result of continuing recovery in exports, which rose 20 % compared to June 2020, &amp; record remittances."
2020-08-24 04:58:06+00:00,ImranKhanPTI,"MashaAllah Pakistan's economy is on the right track. After current account balance posted deficit of $613 mn in July 2019 &amp; a deficit of $100 mn in June 2020, in July 2020 current account balance swung upwards to a surplus of $424 mn."
2020-08-20 15:53:15+00:00,ImranKhanPTI,This policy is only prevalent in a few developed states &amp; not in the USA. I feel proud of our KP govt for taking this lead &amp; hope all other provinces will follow suit. We are moving to do the same at the federal level.
2020-08-20 15:53:14+00:00,ImranKhanPTI,Congratulations to KP govt that despite financial problems they have taken a bold step of giving Universal health insurance coverage of Rs 1 mn per family to all KP-domiciled citizens. This is in line with our Founding Father's vision for Pak &amp; a first step towards welfare state
2020-08-17 05:44:39+00:00,ImranKhanPTI,"More good news for Pak economy. Remittances from overseas Pakistanis reached $2,768 mn in July 2020, highest ever amount in one month in the history of Pakistan. This is 12.2% increase over June 2020 and 36.5% increase over July 2019."
2020-08-15 06:49:30+00:00,ImranKhanPTI,"I congratulate @MaritimeGovPK for finalising a new &amp; dynamic #BlueEconomy policy to revitalise our shipping sector, saving Pak valuable ForEX &amp; creating more employment opportunities for our seafarers. We will ensure Pakistan fulfills its enormous maritime potential."
2020-08-14 09:03:13+00:00,ImranKhanPTI,My message to our brave Kashmiri brethren is that our nation stands united with them in their just struggle for self determination. We will provide them with all the support at all levels as they valiantly fight India's illegal occupation.
2020-08-14 09:03:12+00:00,ImranKhanPTI,I congratulate nation bec we are fixing the damaging structure we inherited in our Power sector. After long negotiations we have signed new agreement with IPPs which will bring down cost of power generation &amp; reduce circular debt. Next reform target is power distribution system.
2020-08-14 09:03:11+00:00,ImranKhanPTI,I congratulate the nation at upturn in our economy after 2 yrs of struggle. Current Account &amp; Fiscal deficits are down; construction industry &amp; thru it job creation taking off bec of our special incentives; stock market up; exports &amp; revenues up &amp; cement &amp; car sales up;
2020-08-14 09:03:10+00:00,ImranKhanPTI,I congratulate the nation on successfully tackling COVID19 by protecting our poor through cash support &amp; smart lockdowns &amp; by being able to reduce our overall cases.
2020-08-14 09:03:09+00:00,ImranKhanPTI,"I congratulate our nation on its 73 yrs of Independence. Our journey towards Quaid's Pakistan has begun: for Rule of Law with all citizens equal before the law; &amp; towards an Islamic Welfare State, premised on compassion."
2020-08-08 10:27:32+00:00,ImranKhanPTI,I want to thank Dr Mahathir Bin Mohamad for speaking in support of Kashmiris and against Indian repression in IIOJK - this time at a function on 8 Aug to mark a year of the illegal Indian actions in IIOJK.
2020-08-08 09:23:01+00:00,ImranKhanPTI,"I want everyone to join me tomorrow, 9 Aug, in planting trees all over Pak. Have asked my MPs, ministers, Chief Ministers and Tiger Force to participate in the biggest tree planting campaign in our history. The target is 35 lakh trees in a day though we will try to exceed it."
2020-08-07 18:05:36+00:00,ImranKhanPTI,Saddened to learn of the Air India plane crash in Kerala state leading to loss of innocent lives. May Allah give strength to the bereaved families in their difficult hour.
2020-08-07 15:33:37+00:00,ImranKhanPTI,Also 6million trees will be planted as part of the Ravi City Project.
2020-08-07 15:11:52+00:00,ImranKhanPTI,"The Ravi City project will also bring in foreign exchange through Overseas Pakistani investment in the project. It will create millions of jobs as 40 industries are connected to housing and construction and create wealth, enabling us to start paying off our national debt."
2020-08-07 15:11:51+00:00,ImranKhanPTI,"Today I felt great excitement in doing stone laying of Ravi City, one of the biggest mega projects we have launched in our history.This will save Lahore by stopping spread of unplanned urban sprawl, raise water table &amp; revive River Ravi preventing it from becoming a sewerage nala"
2020-08-06 16:27:17+00:00,ImranKhanPTI,Pakistan will continue to extend all possible support to the Kashmiri people until they secure this inalienable right.
2020-08-06 16:27:17+00:00,ImranKhanPTI,Pakistan’s position remains clear &amp; unambiguous. The J&amp;K dispute must be resolved in accordance with the relevant UNSC resolutions granting Kashmiri people the right of self determination under a free &amp; fair plebiscite.
2020-08-06 16:27:15+00:00,ImranKhanPTI,"We thank the Council members who expressed concern over the deteriorating human rights &amp; humanitarian situation in IIOJK, advised against escalation of tensions, underscored the need for respecting international law &amp; called for a peaceful resolution of the dispute."
2020-08-05 07:10:12+00:00,ImranKhanPTI,"Deeply pained to hear of the massive explosions in Beirut with precious lives lost &amp; thousand injured.We stand in solidarity with our Lebanese brethren in their difficult hour, sharing their sorrow &amp; grief. May Allah grant speedy recovery to the injured &amp; strength to the bereaved"
2020-08-05 02:55:49+00:00,ImranKhanPTI,We have also depicted the aspirations of the Kashmiri people &amp; our commitment to UNSC resolutions in the political map of Pakistan released yesterday.
2020-08-05 02:55:48+00:00,ImranKhanPTI,"I will continue to be an ambassador for all Kashmiris whose voices India has tried to silence through its brutal illegal occupation of IIOJK. After many years, my govt raised the Kashmir issue effectively before the UN &amp; exposed the Hindutva Supremacist fascism of the Modi Govt"
2020-08-05 02:55:48+00:00,ImranKhanPTI,I will address the AJK Assembly today to show solidarity with Kashmiris on Youm-e-Istehsal. Kashmiris in IIOJK have been subjected to a brutal fascist military siege by India since its illegal actions of 5th Aug last year followed by efforts to change the demography of IIOJK.
2020-07-29 17:49:06+00:00,ImranKhanPTI,I have asked the NDMA Chairman to go to Karachi immediately and start the clean up in the aftermath of the rain.
2020-07-20 10:39:57+00:00,ImranKhanPTI,"Heard with concern about hospitalisation of His Majesty King Salman bin Abdul Aziz, Custodian of the Two Holy Mosques. The government and people of Pakistan, and I myself, join our Saudi brethren in prayers for His Majesty's swift recovery, good health and long life. Ameen."
2020-07-19 05:07:55+00:00,ImranKhanPTI,Kashmiris right of self-determination is recognised by the UNSC &amp; under international law. We will continue to fight for justice for Kashmiris as they struggle against the brutal &amp; illegal actions of the Hindutva Supremacist Indian govt in IOJK. I know that justice will prevail.
2020-07-18 07:21:51+00:00,ImranKhanPTI,"Despite massive disruptions in global air travel, we have fulfilled our promise of bringing back stranded Pakistanis &amp; our overseas workers.250,000 Pakistanis from around the world have been brought home. My govt will continue to support overseas Pakistanis  in every way possible"
2020-07-17 09:23:23+00:00,ImranKhanPTI,I urge the nation to continue observing SOPs essential to sustain our positive trend. Eid ul Azha must be celebrated with simplicity so as not to repeat what happened last Eid when SOPs were ignored &amp; our hospitals were choked. I am ordering strict implementation of govt SOPs.
2020-07-17 09:23:23+00:00,ImranKhanPTI,"Pak is amongst the fortunate countries where COVID 19 cases in hospitals, esp in intensive care &amp; death rate have gone down, unlike in our unfortunate neighbor India. This positive trend has been the result of our smart lockdown policy &amp; the nation observing govt SOPs."
2020-07-15 11:01:29+00:00,ImranKhanPTI,"My condolences &amp; prayers go to the families of Mustafa Kamal Pasha, VC Nishtar Medical University, &amp; Nadeem Mumtaz - both of whom passed away as a result of COVID19. Nadeem Mumtaz and I were together in Aitchison for 9 years."
2020-07-13 03:52:40+00:00,ImranKhanPTI,Pakistan has always stood steadfast for the Kashmiri right to self-determination and will continue to support this just struggle till IOJK is liberated from the clutches of Indian illegal occupation. That day is not far.
2020-07-13 03:52:39+00:00,ImranKhanPTI,"Their descendants have, generation after generation, laid down their lives for freedom and today they continue to valiantly fight &amp; defy a Hindutva Supremacist regime bent on demographic engineering to wipe out the Kashmiri people &amp; their identity."
2020-07-13 03:52:39+00:00,ImranKhanPTI,"Today, on Yaum-e-Shuhada-e-Kashmir, we salute Kashmiris for their continued struggle against the illegal &amp; barbaric Indian occupation of Jammu &amp; Kashmir. The Shuhada of 13 July 1931 were the forefathers of today's Kashmiri resistance."
